Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Purchases,Total_Spent,Avg_Spent_Per_Purchase,Preferred_Channel,Preferred_Product,Campaign_Response_Rate,Recency_Score,Spending_Segment,Has_Children,Total_Children,Customer_Value
50353.0,0,0,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,43,2180,0,1,0,0,0,0,0,0,1,0,407,372,0,15,442,29.466666666666665,Store,MeatProducts,0.0,27,Low Spender,0,0,0.0
61839.0,0,0,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,56,2845,0,0,1,0,0,0,0,1,0,0,1775,1655,0,17,1895,111.47058823529412,Catalog,Wines,0.0,79,High Spender,0,0,0.0
49154.0,1,1,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,60,2397,0,1,0,0,0,0,0,0,0,1,340,269,0,19,411,21.63157894736842,Store,Wines,0.0,30,Low Spender,1,2,0.0
47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,45,2658,0,0,0,0,1,1,0,0,0,0,460,399,0,19,521,27.42105263157895,Store,Wines,0.0,19,Medium Spender,1,1,0.0
72679.0,0,1,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,51,2443,0,0,1,0,0,0,0,1,0,0,1114,1060,0,17,1168,68.70588235294117,Catalog,Wines,0.0,34,Medium Spender,1,1,0.0
57954.0,1,1,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,43,2170,0,0,0,1,0,0,0,0,1,0,484,475,1,23,493,21.434782608695652,Web,Wines,0.16666666666666666,47,Low Spender,1,2,17912.333333333332
65316.0,1,1,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,58,2590,0,1,0,0,0,0,0,1,0,0,222,184,0,12,260,21.666666666666668,Store,Wines,0.0,34,Low Spender,1,2,0.0
28567.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,2536,0,0,1,0,0,0,0,1,0,0,40,34,0,7,46,6.571428571428571,Store,MeatProducts,0.0,42,Low Spender,1,1,0.0
47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,69,2603,0,0,0,1,0,0,0,0,1,0,304,289,0,16,319,19.9375,Web,Wines,0.0,29,Low Spender,1,1,0.0
44931.0,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,53,2321,0,0,0,1,0,0,0,1,0,0,89,82,0,7,96,13.714285714285714,Store,Wines,0.0,99,Low Spender,1,1,0.0
76982.0,0,0,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,53,2293,1,0,0,0,0,0,0,1,0,0,1032,1002,1,16,1062,66.375,Web,Wines,0.3333333333333333,80,Medium Spender,0,0,81526.2
57247.0,0,1,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,68,2484,0,0,0,1,0,1,0,0,0,0,226,220,0,12,232,19.333333333333332,Store,Wines,0.0,49,Low Spender,1,1,0.0
22944.0,1,0,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2347,0,0,1,0,0,0,0,0,1,0,50,24,0,9,76,8.444444444444445,Web,GoldProds,0.0,32,Low Spender,1,1,0.0
25315.0,1,0,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,43,2393,0,0,0,1,0,1,0,0,0,0,32,10,0,9,54,6.0,Web,GoldProds,0.0,53,Low Spender,1,1,0.0
43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,51,2851,0,0,0,0,1,0,0,1,0,0,182,163,0,11,201,18.272727272727273,Web,MeatProducts,0.0,62,Low Spender,1,1,0.0
42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,36,2737,0,0,1,0,0,0,0,0,0,1,304,202,0,14,406,29.0,Catalog,Wines,0.0,61,Low Spender,1,1,0.0
84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,38,2485,0,1,0,0,0,0,0,0,0,1,1919,1919,2,20,1919,95.95,Web,Wines,0.5,90,High Spender,0,0,239395.25
54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,44,2549,0,0,0,1,0,0,0,1,0,0,608,554,0,20,662,33.1,Store,MeatProducts,0.0,43,Medium Spender,1,1,0.0
24683.0,1,0,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,30,2272,0,1,0,0,0,1,0,0,0,0,35,29,0,8,41,5.125,Store,MeatProducts,0.0,1,Low Spender,1,1,0.0
85620.0,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,56,2332,0,0,0,0,1,0,0,1,0,0,1554,1508,0,14,1600,114.28571428571429,Catalog,MeatProducts,0.16666666666666666,31,High Spender,0,0,62453.33333333332
47850.0,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,40,2367,0,1,0,0,0,0,0,1,0,0,124,114,0,8,134,16.75,Store,MeatProducts,0.0,27,Low Spender,1,1,0.0
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,52,2313,0,1,0,0,0,0,0,1,0,0,41,13,1,10,69,6.9,Deals,GoldProds,0.3333333333333333,52,Low Spender,1,2,5342.900000000001
27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,47,2251,0,1,0,0,0,0,0,0,1,0,20,19,0,6,21,3.5,Store,Wines,0.0,66,Low Spender,1,2,0.0
39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,57,2249,0,0,1,0,0,1,0,0,0,0,36,18,0,7,54,7.714285714285714,Store,GoldProds,0.0,12,Low Spender,1,2,0.0
21474.0,1,0,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,31,2241,0,0,1,0,0,0,0,1,0,0,57,23,1,8,91,11.375,Web,GoldProds,0.3333333333333333,99,Low Spender,1,1,6828.033333333333
60504.0,0,1,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,49,2301,0,0,1,0,0,0,0,0,0,1,492,458,0,18,526,29.22222222222222,Store,Wines,0.0,26,Medium Spender,1,1,0.0
22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,57,2596,0,1,0,0,0,0,0,1,0,0,120,78,0,8,162,20.25,Web,MeatProducts,0.0,25,Low Spender,0,0,0.0
81698.0,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,71,2394,0,1,0,0,0,0,0,0,1,0,961,914,0,25,1008,40.32,Store,MeatProducts,0.16666666666666666,95,Medium Spender,0,0,40387.200000000004
43462.0,1,1,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,68,2814,0,0,0,1,0,0,0,1,0,0,225,210,0,16,240,15.0,Deals,MeatProducts,0.0,49,Low Spender,1,2,0.0
54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,42,2644,0,0,1,0,0,0,0,0,0,1,677,559,0,21,795,37.857142857142854,Store,Wines,0.0,42,Medium Spender,1,1,0.0
79908.0,0,0,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,38,2609,0,1,0,0,0,0,0,1,0,0,1661,1550,1,19,1772,93.26315789473684,Store,MeatProducts,0.16666666666666666,69,High Spender,0,0,77347.79999999999
15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50,2489,0,1,0,0,0,1,0,0,0,0,47,30,0,8,64,8.0,Store,GoldProds,0.0,72,Low Spender,0,0,0.0
87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,61,2562,0,0,0,1,0,0,0,1,0,0,1924,1891,4,20,1957,97.85,Catalog,Wines,0.8333333333333334,38,High Spender,1,1,419450.3333333334
33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,42,2452,0,1,0,0,0,0,0,1,0,0,66,54,0,7,78,11.142857142857142,Store,Wines,0.0,95,Low Spender,1,1,0.0
81741.0,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,40,2537,0,0,1,0,0,0,0,1,0,0,1534,1496,0,19,1572,82.73684210526316,Store,MeatProducts,0.0,24,High Spender,0,0,0.0
71499.0,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,49,2528,0,0,0,1,0,0,0,0,1,0,758,721,0,26,795,30.576923076923077,Store,Wines,0.0,87,Medium Spender,1,1,0.0
62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,50,2324,0,1,0,0,0,1,0,0,0,0,806,723,0,26,889,34.19230769230769,Store,MeatProducts,0.0,86,Medium Spender,1,1,0.0
48799.0,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,57,2395,1,0,0,0,0,0,0,0,0,1,307,283,0,15,331,22.066666666666666,Store,Wines,0.0,90,Low Spender,1,1,0.0
52157.0,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,70,2181,0,0,0,1,0,0,0,0,0,1,225,185,0,12,265,22.083333333333332,Store,Wines,0.0,51,Low Spender,1,1,0.0
66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,58,2730,0,0,1,0,0,0,0,1,0,0,1023,981,0,19,1065,56.05263157894737,Store,Wines,0.0,19,Medium Spender,1,1,0.0
29298.0,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,69,2454,0,0,0,1,0,0,0,0,1,0,10,9,0,4,11,2.75,Store,Wines,0.0,39,Low Spender,1,2,0.0
47691.0,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,41,2518,0,0,1,0,0,0,0,1,0,0,17,13,0,4,21,5.25,Store,Wines,0.0,56,Low Spender,1,1,0.0
38200.0,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,2728,0,0,0,1,0,0,0,1,0,0,16,15,0,4,17,4.25,Store,Wines,0.0,80,Low Spender,1,2,0.0
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,46,2814,0,1,0,0,0,0,0,1,0,0,263,157,0,16,369,23.0625,Web,MeatProducts,0.0,73,Low Spender,1,1,0.0
38443.0,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,52,2312,0,1,0,0,0,0,0,0,0,1,37,36,0,6,38,6.333333333333333,Store,Wines,0.0,41,Low Spender,1,2,0.0
38593.0,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,42,2448,0,0,1,0,0,1,0,0,0,0,153,129,0,11,177,16.09090909090909,Web,Wines,0.0,57,Low Spender,1,1,0.0
64413.0,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,50,2491,0,0,0,1,0,0,0,0,0,1,259,239,0,12,279,23.25,Web,Wines,0.0,72,Low Spender,1,1,0.0
36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,2429,0,1,0,0,0,0,0,0,1,0,62,62,0,7,62,8.857142857142858,Store,Wines,0.0,43,Low Spender,1,1,0.0
61996.0,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,43,2673,0,1,0,0,0,0,0,0,0,1,1206,1182,3,21,1230,58.57142857142857,Store,Wines,0.6666666666666666,72,Medium Spender,1,1,220006.0
51287.0,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,52,2248,0,1,0,0,0,0,0,1,0,0,152,122,0,11,182,16.545454545454547,Web,Wines,0.0,89,Low Spender,1,2,0.0
13260.0,1,1,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,50,2469,0,1,0,0,0,0,0,1,0,0,42,35,0,10,49,4.9,Deals,MeatProducts,0.0,51,Low Spender,1,2,0.0
47472.0,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,54,2445,0,0,0,1,0,0,0,0,0,1,67,59,0,8,75,9.375,Store,Wines,0.0,60,Low Spender,1,2,0.0
54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,64,2514,0,0,0,1,0,0,0,0,1,0,223,219,0,16,227,14.1875,Deals,Wines,0.0,14,Low Spender,1,2,0.0
45207.0,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,46,2755,0,1,0,0,0,0,0,0,0,1,213,211,1,15,215,14.333333333333334,Store,Wines,0.16666666666666666,35,Low Spender,1,2,9907.916666666666
40689.0,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,69,2627,0,0,0,1,0,0,0,1,0,0,345,246,0,20,444,22.2,Web,Wines,0.0,30,Low Spender,1,1,0.0
47821.0,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,2411,0,0,0,1,0,1,0,0,0,0,37,27,0,5,47,9.4,Store,MeatProducts,0.0,45,Low Spender,1,2,0.0
27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,69,2599,0,1,0,0,0,0,0,0,1,0,91,39,0,7,143,20.428571428571427,Store,GoldProds,0.0,42,Low Spender,0,0,0.0
39453.0,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,37,2246,0,0,0,1,0,0,0,1,0,0,53,51,0,7,55,7.857142857142857,Store,Wines,0.0,35,Low Spender,1,1,0.0
26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,49,2231,0,0,0,1,0,1,0,0,0,0,54,45,0,11,63,5.7272727272727275,Store,Wines,0.0,89,Low Spender,1,2,0.0
79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,65,2803,0,0,0,0,1,0,0,1,0,0,1643,1419,3,22,1867,84.86363636363636,Catalog,Wines,0.6666666666666666,34,High Spender,0,0,350124.7333333333
61794.0,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,59,2447,0,1,0,0,0,0,0,0,1,0,600,589,0,20,611,30.55,Store,Wines,0.0,25,Medium Spender,1,1,0.0
53863.0,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,65,2202,0,0,0,1,0,0,0,1,0,0,443,413,1,18,473,26.27777777777778,Web,Wines,0.16666666666666666,95,Low Spender,1,1,17437.93333333333
24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,61,2472,0,0,0,1,0,0,0,1,0,0,33,11,0,6,55,9.166666666666666,Store,GoldProds,0.0,5,Low Spender,0,0,0.0
39684.0,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,36,2784,0,0,1,0,0,0,0,0,0,1,64,47,0,7,81,11.571428571428571,Web,MeatProducts,0.16666666666666666,58,Low Spender,1,1,3771.8999999999996
92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,45,2723,0,1,0,0,0,0,0,0,1,0,2066,2046,2,21,2086,99.33333333333333,Catalog,Wines,0.5,74,High Spender,0,0,285051.9
69882.0,0,0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,55,2390,0,0,1,0,0,0,0,0,1,0,1313,1148,0,20,1478,73.9,Store,MeatProducts,0.0,5,Medium Spender,0,0,0.0
33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,43,2309,0,0,0,1,0,0,0,1,0,0,33,17,0,5,49,9.8,Store,GoldProds,0.0,90,Low Spender,1,1,0.0
59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,48,2450,0,1,0,0,0,0,0,0,0,1,382,382,0,15,382,25.466666666666665,Store,MeatProducts,0.0,52,Low Spender,0,0,0.0
17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,45,2442,0,0,0,1,0,0,0,0,1,0,39,9,0,9,69,7.666666666666667,Web,GoldProds,0.16666666666666666,87,Low Spender,1,1,2819.7999999999997
23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,51,2770,1,0,0,0,0,0,0,1,0,0,54,41,0,6,67,11.166666666666666,Store,MeatProducts,0.0,19,Low Spender,1,1,0.0
42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,51,2412,0,1,0,0,0,0,0,0,1,0,28,26,0,6,30,5.0,Store,Wines,0.0,79,Low Spender,1,2,0.0
26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2549,0,1,0,0,0,1,0,0,0,0,48,33,0,9,63,7.0,Store,MeatProducts,0.0,60,Low Spender,1,1,0.0
31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,39,2840,0,0,0,1,0,0,0,1,0,0,75,71,0,10,79,7.9,Store,Wines,0.0,42,Low Spender,1,1,0.0
30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,59,2652,0,0,1,0,0,0,0,1,0,0,38,34,0,5,42,8.4,Store,Wines,0.0,72,Low Spender,1,1,0.0
62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,60,2826,0,0,0,1,0,0,0,1,0,0,720,621,0,23,819,35.608695652173914,Store,Wines,0.0,16,Medium Spender,1,1,0.0
72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,65,2444,0,0,1,0,0,0,0,1,0,0,1097,1043,0,17,1151,67.70588235294117,Store,MeatProducts,0.0,20,Medium Spender,0,0,0.0
61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,72,2726,0,1,0,0,0,0,0,0,0,1,545,496,0,20,594,29.7,Store,Wines,0.0,30,Medium Spender,1,2,0.0
49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,54,2678,0,0,0,1,0,0,0,0,1,0,115,101,0,11,129,11.727272727272727,Deals,Wines,0.0,22,Low Spender,1,2,0.0
21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,34,2706,0,0,1,0,0,0,0,0,1,0,149,85,0,12,213,17.75,Web,Wines,0.16666666666666666,84,Low Spender,1,1,9641.800000000001
42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,47,2297,0,0,0,0,1,0,0,1,0,0,63,59,0,7,67,9.571428571428571,Store,Wines,0.0,0,Low Spender,1,1,0.0
26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,2634,1,0,0,0,0,0,0,1,0,0,27,26,0,5,28,5.6,Store,MeatProducts,0.0,38,Low Spender,1,3,0.0
30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,2770,0,1,0,0,0,0,1,0,0,0,34,23,0,6,45,7.5,Store,FishProducts,0.0,76,Low Spender,1,1,0.0
81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,55,2212,0,1,0,0,0,0,0,1,0,0,1171,1149,1,18,1193,66.27777777777777,Store,MeatProducts,0.16666666666666666,15,Medium Spender,0,0,44180.76666666666
26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,51,2473,0,0,1,0,0,0,0,0,1,0,228,188,0,12,268,22.333333333333332,Store,Wines,0.0,25,Low Spender,0,0,0.0
45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,76,2505,0,0,0,0,1,0,0,0,1,0,256,246,0,12,266,22.166666666666668,Store,Wines,0.0,9,Low Spender,0,0,0.0
18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2724,0,1,0,0,0,0,1,0,0,0,22,7,0,5,37,7.4,Store,GoldProds,0.0,58,Low Spender,1,1,0.0
22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2403,0,1,0,0,0,0,0,1,0,0,35,33,0,7,37,5.285714285714286,Store,Wines,0.0,71,Low Spender,1,3,0.0
48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,51,2756,0,0,1,0,0,0,0,0,0,1,841,800,0,25,882,35.28,Store,Wines,0.16666666666666666,26,Medium Spender,0,0,40660.200000000004
45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,46,2497,0,1,0,0,0,0,0,1,0,0,349,325,0,18,373,20.72222222222222,Web,Wines,0.0,11,Low Spender,1,2,0.0
35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,2578,0,0,1,0,0,0,0,0,1,0,32,29,0,6,35,5.833333333333333,Store,Wines,0.0,5,Low Spender,1,3,0.0
54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,42,2627,0,0,0,0,1,0,0,1,0,0,32,22,0,5,42,8.4,Store,MeatProducts,0.0,68,Low Spender,1,2,0.0
30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,60,2840,0,1,0,0,0,0,0,0,1,0,300,274,0,17,326,19.176470588235293,Store,Wines,0.0,93,Low Spender,1,1,0.0
54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,59,2512,0,1,0,0,0,0,0,0,0,1,389,374,0,17,404,23.764705882352942,Store,Wines,0.0,76,Low Spender,1,1,0.0
31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,49,2509,0,0,1,0,0,0,0,1,0,0,63,31,0,6,95,15.833333333333334,Web,GoldProds,0.0,7,Low Spender,0,0,0.0
72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,71,2270,0,0,0,0,1,0,0,1,0,0,904,869,2,14,939,67.07142857142857,Store,Wines,0.3333333333333333,47,Medium Spender,0,0,71364.0
36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,2342,0,0,1,0,0,1,0,0,0,0,31,29,0,5,33,6.6,Store,MeatProducts,0.0,49,Low Spender,1,1,0.0
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,65,2550,0,1,0,0,0,1,0,0,0,0,874,767,1,21,981,46.714285714285715,Catalog,Wines,0.16666666666666666,45,Medium Spender,0,0,41856.0
13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,2684,0,1,0,0,0,0,0,1,0,0,30,24,0,7,36,5.142857142857143,Store,MeatProducts,0.0,6,Low Spender,1,1,0.0
84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,45,2550,0,0,1,0,0,0,0,1,0,0,1047,857,0,20,1237,61.85,Web,MeatProducts,0.0,43,Medium Spender,1,1,0.0
70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,60,2805,0,0,0,1,0,0,0,1,0,0,1808,1791,0,34,1825,53.6764705882353,Web,Wines,0.16666666666666666,71,High Spender,1,1,85622.91666666666
34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,43,2820,1,0,0,0,0,0,0,0,0,1,95,87,0,9,103,11.444444444444445,Web,MeatProducts,0.0,5,Low Spender,1,2,0.0
28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,43,2717,0,0,1,0,0,0,0,1,0,0,188,185,0,12,191,15.916666666666666,Web,MeatProducts,0.0,23,Low Spender,1,1,0.0
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,50,2381,0,1,0,0,0,0,0,0,0,1,1556,1526,0,25,1586,63.44,Store,Wines,0.0,56,High Spender,1,1,0.0
65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,62,2175,0,0,0,1,0,0,0,0,0,1,909,855,0,14,963,68.78571428571429,Store,Wines,0.0,53,Medium Spender,0,0,0.0
62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,50,2324,0,1,0,0,0,1,0,0,0,0,806,723,0,26,889,34.19230769230769,Store,MeatProducts,0.0,86,Medium Spender,1,1,0.0
32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,60,2293,0,0,1,0,0,1,0,0,0,0,63,33,1,7,93,13.285714285714286,Store,GoldProds,0.3333333333333333,72,Low Spender,0,0,7139.3
83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,47,2596,0,0,1,0,0,0,0,1,0,0,1508,1429,0,21,1587,75.57142857142857,Catalog,MeatProducts,0.16666666666666666,87,High Spender,0,0,68928.70000000001
46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,2270,1,0,0,0,0,0,0,1,0,0,15,14,0,4,16,4.0,Store,Wines,0.0,96,Low Spender,1,3,0.0
84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,68,2549,0,0,1,0,0,0,0,1,0,0,1212,1049,0,32,1375,42.96875,Catalog,MeatProducts,0.0,27,Medium Spender,0,0,0.0
56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,58,2696,0,1,0,0,0,0,0,1,0,0,345,297,0,14,393,28.071428571428573,Store,Wines,0.0,93,Low Spender,1,1,0.0
